147.5,-0.2547 ,42.8707 ,0.1895 ,30.48 ,31.76 ,33.87 ,37.81 ,42.87 ,48.81 ,55.09 ,59.32 ,62.29 
148.5,-0.2503 ,43.2427 ,0.1886 ,30.78 ,32.07 ,34.20 ,38.16 ,43.24 ,49.21 ,55.49 ,59.73 ,62.70 
149.5,-0.2463 ,43.6117 ,0.1877 ,31.09 ,32.39 ,34.52 ,38.50 ,43.61 ,49.59 ,55.89 ,60.13 ,63.10 
150,-0.2445 ,43.7949 ,0.1872 ,31.24 ,32.54 ,34.68 ,38.68 ,43.79 ,49.78 ,56.08 ,60.32 ,63.29 
150.5,-0.2428 ,43.9772 ,0.1868 ,31.39 ,32.70 ,34.85 ,38.85 ,43.98 ,49.97 ,56.28 ,60.52 ,63.49 
151.5,-0.2399 ,44.3391 ,0.1858 ,31.70 ,33.01 ,35.17 ,39.19 ,44.34 ,50.35 ,56.66 ,60.90 ,63.87 
152.5,-0.2374 ,44.6970 ,0.1848 ,32.00 ,33.33 ,35.50 ,39.53 ,44.70 ,50.72 ,57.04 ,61.28 ,64.25 
153.5,-0.2355 ,45.0506 ,0.1838 ,32.31 ,33.64 ,35.82 ,39.87 ,45.05 ,51.09 ,57.41 ,61.65 ,64.61 
154.5,-0.2342 ,45.3997 ,0.1828 ,32.62 ,33.95 ,36.14 ,40.21 ,45.40 ,51.45 ,57.77 ,62.01 ,64.97 
155.5,-0.2334 ,45.7438 ,0.1818 ,32.92 ,34.26 ,36.46 ,40.54 ,45.74 ,51.80 ,58.13 ,62.36 ,65.32 
156.5,-0.2332 ,46.0829 ,0.1807 ,33.23 ,34.57 ,36.77 ,40.87 ,46.08 ,52.14 ,58.48 ,62.71 ,65.67 
157.5,-0.2337 ,46.4165 ,0.1796 ,33.53 ,34.88 ,37.09 ,41.19 ,46.42 ,52.48 ,58.81 ,63.05 ,66.00 
158.5,-0.2347 ,46.7444 ,0.1786 ,33.83 ,35.19 ,37.40 ,41.51 ,46.74 ,52.81 ,59.14 ,63.37 ,66.32 
